gene	AtoB_rep1	AtoB_rep2	AtoB_rep3	AtoB_rep4	BtoA_rep1	BtoA_rep2	BtoA_rep3	BtoA_rep4
ENSMUSG00000097200	50.4946285447235	42.0147281542683	47.1806909443136	42.2063219798319	37.7293462417089	32.3575618054063	44.0918556110601	36.0960389774499
Gsx1	41.4055954066733	32.2438611416478	40.3001735149346	33.5732106657754	41.921495824121	38.42460464392	46.0960308661083	42.1120454736916
Lhx2	37.3660251230954	25.4042542328134	34.4025871468954	27.8178031230711	44.017570615327	44.4916474824337	50.1043813762046	50.1333874686805
Lhx6	33.3264548395175	25.4042542328134	34.4025871468954	28.7770377135218	49.2577575933421	50.5586903209474	54.112731886301	55.1467262155485
Msc	54.5341988283014	46.9001616605786	58.9758636803921	45.0840257511841	41.921495824121	32.3575618054063	42.0876803560119	32.0853679799555
Rhox6	50.4946285447235	42.0147281542683	47.1806909443136	42.2063219798319	37.7293462417089	32.3575618054063	44.0918556110601	36.0960389774499
Pax4	34.336347410412	27.3584276353375	38.3343113922548	30.6955068944232	61.8342063405784	60.6704283851369	63.1315205340178	62.1654004611638
Atoh7	50.4946285447235	45.9230749593165	55.0441394350326	44.1247911607334	46.1136454065331	43.4804736760148	46.0960308661083	43.1147132230652
Zscan20	47.4649508320401	46.9001616605786	65.8563811097711	45.0840257511841	39.8254210329149	43.4804736760148	41.0855927284878	48.1280519699332
Cxxc4	59.5836616827737	54.716855270675	63.8905189870914	59.472544607945	47.1616828021361	51.5698641273663	54.112731886301	60.1600649624166
Cxxc5	59.5836616827737	54.716855270675	63.8905189870914	59.472544607945	47.1616828021361	51.5698641273663	54.112731886301	60.1600649624166
Neurog3	43.4253805484622	39.0834680504821	51.1124151896731	36.4509144371276	46.1136454065331	41.4581260631769	49.1022937486806	41.109377724318
Tet3	59.5836616827737	54.716855270675	63.8905189870914	59.472544607945	47.1616828021361	51.5698641273663	54.112731886301	60.1600649624166
Runx2	63.6232319663516	62.5335488807714	56.0270704963724	55.6356062461421	53.4499071757542	51.5698641273663	51.1064690037287	50.1333874686805
Tbx19	42.4154879775677	38.1063813492201	41.2831045762744	37.4101490275783	52.4018697801512	46.5139950952716	50.1043813762046	48.1280519699332
Hoxa6	46.4550582611456	42.0147281542683	50.1294841283332	42.2063219798319	46.1136454065331	46.5139950952716	50.1043813762046	49.1307197193069
Hoxa7	45.4451656902511	41.0376414530063	46.1977598829738	42.2063219798319	45.06560801093	45.5028212888527	48.1002061211565	48.1280519699332
Hoxb1	29.2868845559396	20.5188207265031	29.487931840196	23.9808647612682	48.2097201977391	52.5810379337853	52.1085566312528	58.1547294636693
Hoxc10	32.316562268623	24.4271675315513	35.3855182082352	23.9808647612682	48.2097201977391	48.5363427081095	51.1064690037287	52.1387229674277
Hoxc8	49.484735973829	43.9689015567924	51.1124151896731	44.1247911607334	39.8254210329149	35.3910832246632	43.089767983536	34.0907034787027
Meox2	29.2868845559396	20.5188207265031	29.487931840196	23.9808647612682	48.2097201977391	52.5810379337853	52.1085566312528	58.1547294636693
Dbx2	71.7023725335073	61.5564621795094	70.7710364164705	62.3502483792972	47.1616828021361	39.435778450339	52.1085566312528	40.1067099749444
Dlx2	69.6825873917184	62.5335488807714	70.7710364164705	61.3910137888465	47.1616828021361	40.4469522567579	53.1106442587769	40.1067099749444
Dlx5	71.7023725335073	61.5564621795094	70.7710364164705	62.3502483792972	47.1616828021361	39.435778450339	52.1085566312528	40.1067099749444
Dmrta2	41.4055954066733	34.1980345441719	42.2660356376143	42.2063219798319	42.969533219724	41.4581260631769	44.0918556110601	42.1120454736916
Hoxd4	159.563026201326	121.158750956495	127.781037974183	125.659731349045	45.06560801093	36.4022570310821	49.1022937486806	38.1013744761972
Hoxa9	53.5243062574069	50.8085084656268	52.095346251013	48.920964112987	40.8734584285179	37.4134308375011	46.0960308661083	35.0933712280763
Rax	78.7716205297686	58.6252020757232	60.9417258030718	61.3910137888465	75.4586924834177	74.8268616750021	73.1523968092588	76.2027489523943
Emx2	48.4748434029345	36.152207946696	48.1636220056535	44.1247911607334	59.7381315493724	61.6816021915558	58.1210823963974	65.1734037092846
Gbx2	74.7320502461908	59.6022887769853	57.9929326190522	64.2687175601987	82.7949542526389	92.0168163841243	79.1649225744033	96.2561039398665
Msx1	74.7320502461908	59.6022887769853	57.9929326190522	64.2687175601987	82.7949542526389	92.0168163841243	79.1649225744033	96.2561039398665
Nkx11	91.9002239513967	75.2356759971781	75.6856917231698	80.575705597861	86.987103835051	97.072685416219	84.1753607120238	102.272110436108
Mtf1	69.6825873917184	73.281502594654	65.8563811097711	78.6572364169595	80.6988794614329	105.162075867571	92.1920617322165	103.274778185482
Sp100	116.137645652864	132.883791371639	145.4737970783	136.211311844003	53.4499071757542	57.63690696588	55.1148195138251	56.1493939649221
Creb3l1	52.5144136865124	44.9459882580545	48.1636220056535	46.0432603416349	66.0263559229905	73.8156878685832	64.1336081615419	75.2000812030207
Foxn2	34.336347410412	31.2667744403857	44.231897760294	32.6139760753247	59.7381315493724	62.6927759979748	61.1273452789697	63.1680682105374
Hif1a	52.5144136865124	55.6939419719371	44.231897760294	48.920964112987	58.6900941537693	58.648080772299	57.1189947688733	61.1627327117902
Barx2	45.4451656902511	42.9918148555304	51.1124151896731	43.1655565702827	56.5940193625633	61.6816021915558	59.1231700239215	65.1734037092846
Cux1	53.5243062574069	50.8085084656268	58.9758636803921	45.0840257511841	48.2097201977391	46.5139950952716	46.0960308661083	48.1280519699332
Dlx4	47.4649508320401	46.9001616605786	55.0441394350326	45.0840257511841	50.3057949889452	48.5363427081095	54.112731886301	47.1253842205596
Hmx2	53.5243062574069	52.7626818681509	59.9587947417319	50.8394332938885	52.4018697801512	51.5698641273663	59.1231700239215	51.1360552180541
Hmx3	49.484735973829	47.8772483618406	54.0612083736927	47.9617295225363	51.3538323845482	51.5698641273663	55.1148195138251	52.1387229674277
Hoxb7	46.4550582611456	42.0147281542683	50.1294841283332	42.2063219798319	40.8734584285179	36.4022570310821	44.0918556110601	36.0960389774499
Hoxd8	46.4550582611456	42.0147281542683	50.1294841283332	42.2063219798319	40.8734584285179	36.4022570310821	44.0918556110601	36.0960389774499
Klf9	42.4154879775677	39.0834680504821	54.0612083736927	33.5732106657754	72.3145802966087	75.8380354814211	73.1523968092588	81.2160876992623
Mnx1	52.5144136865124	62.5335488807714	69.7881053551306	53.7171370652407	59.7381315493724	67.7486450300695	63.1315205340178	70.1867424561526
Nanog	38.3759176939898	35.1751212454339	42.2660356376143	35.4916798466769	39.8254210329149	38.42460464392	42.0876803560119	36.0960389774499
Crebl2	101.999149660341	127.998357865329	87.4808644592482	134.292842663102	80.6988794614329	118.307335351017	82.1711854569756	139.370817162932
Grhl1	48.4748434029345	66.4418956858196	58.9758636803921	63.3094829697479	48.2097201977391	45.5028212888527	49.1022937486806	44.1173809724388
Dmrt3	30.2967771268341	34.1980345441719	40.3001735149346	36.4509144371276	45.06560801093	41.4581260631769	47.0981184936324	39.1040422255708
Ovol1	26.2572068432562	19.5417340252411	29.487931840196	24.9400993517189	42.969533219724	46.5139950952716	45.0939432385842	44.1173809724388
Rfx8	66.652909679035	67.4189823870817	71.7539674778103	64.2687175601987	66.0263559229905	70.7821664493264	65.135695789066	72.1920779548999
Neurod4	54.5341988283014	50.8085084656268	54.0612083736927	48.920964112987	52.4018697801512	44.4916474824337	50.1043813762046	44.1173809724388
Hsfy2	89.8804388096078	92.8232366198951	95.3443129499671	95.9234590450726	81.7469168570359	77.860383094259	74.1544844367829	80.2134199498887
Olig3	33.3264548395175	31.2667744403857	41.2831045762744	33.5732106657754	39.8254210329149	43.4804736760148	48.1002061211565	41.109377724318
Crebzf	83.821083384241	85.9836297110607	86.4979333979083	65.2279521506494	64.9783185273875	67.7486450300695	67.1398710441142	66.1760714586582
Hmga2	77.7617279588742	73.281502594654	80.6003470298691	67.1464213315508	52.4018697801512	45.5028212888527	54.112731886301	44.1173809724388
Homez	62.6133393954571	55.6939419719371	77.6515538458495	63.3094829697479	26.2009348900756	23.2569975476358	32.066804080771	21.0560227368458
Jun	47.4649508320401	49.8314217643647	52.095346251013	48.920964112987	74.4106550878147	88.9832949648674	76.1586596918311	100.266774937361
Jund	50.4946285447235	55.6939419719371	58.9758636803921	53.7171370652407	61.8342063405784	70.7821664493264	64.1336081615419	76.2027489523943
Cebpb	53.5243062574069	66.4418956858196	48.1636220056535	50.8394332938885	73.3626176922117	73.8156878685832	77.1607473193552	78.2080844511415
Irf6	52.5144136865124	54.716855270675	69.7881053551306	46.0432603416349	53.4499071757542	56.6257331594611	56.1169071413492	52.1387229674277
Zfp653	55.5440913991958	56.6710286731991	57.9929326190522	51.7986678843392	56.5940193625633	61.6816021915558	61.1273452789697	61.1627327117902
Setbp1	80.7914056715576	64.4877222832955	91.4125887046077	58.5133100174943	64.9783185273875	55.6145593530421	67.1398710441142	59.1573972130429
Zfp300	35.3462399813064	41.0376414530063	37.351380330915	46.0432603416349	46.1136454065331	41.4581260631769	46.0960308661083	44.1173809724388
Irf5	48.4748434029345	52.7626818681509	64.8734500484313	59.472544607945	49.2577575933421	47.5251689016906	49.1022937486806	45.1200487218124
Arid5b	36.3561325522009	40.0605547517442	47.1806909443136	37.4101490275783	37.7293462417089	30.3352141925684	39.0814174734396	30.0800324812083
Barx1	48.4748434029345	40.0605547517442	54.0612083736927	48.920964112987	54.4979445713573	48.5363427081095	53.1106442587769	51.1360552180541
Gmeb1	77.7617279588742	75.2356759971781	78.6344849071894	71.9425942838045	68.1224307141966	82.9162521263537	68.1419586716383	88.2347619448776
Gmeb2	93.9200090931857	78.1669361009643	96.327244011307	73.8610634647059	78.6028046702268	97.072685416219	80.1670102019274	113.301455679218
Mybl1	43.4253805484622	35.1751212454339	37.351380330915	48.920964112987	63.9302811317845	64.7151236108127	62.1294329064938	65.1734037092846
ENSMUSG00000097126	42.4154879775677	40.0605547517442	41.2831045762744	34.5324452562261	45.06560801093	43.4804736760148	46.0960308661083	46.122716471186
Rhox8	42.4154879775677	40.0605547517442	41.2831045762744	34.5324452562261	45.06560801093	43.4804736760148	46.0960308661083	46.122716471186
Fosl1	47.4649508320401	48.8543350631027	50.1294841283332	47.9617295225363	62.8822437361814	71.7933402557453	67.1398710441142	74.1974134536471
Tfcp2	49.484735973829	28.3355143365996	48.1636220056535	36.4509144371276	47.1616828021361	47.5251689016906	43.089767983536	48.1280519699332
Mypop	50.4946285447235	31.2667744403857	52.095346251013	39.3286182084798	74.4106550878147	74.8268616750021	73.1523968092588	74.1974134536471
Lcor	41.4055954066733	41.0376414530063	39.3172424535947	34.5324452562261	47.1616828021361	43.4804736760148	50.1043813762046	43.1147132230652
Hoxd11	48.4748434029345	42.0147281542683	54.0612083736927	44.1247911607334	39.8254210329149	34.3799094182442	41.0855927284878	34.0907034787027
Barhl1	55.5440913991958	50.8085084656268	67.8222432324509	62.3502483792972	82.7949542526389	100.106206835476	86.179535967072	105.280113684229
Barhl2	55.5440913991958	50.8085084656268	67.8222432324509	62.3502483792972	76.5067298790208	94.0391639969622	79.1649225744033	97.2587716892401
Cebpg	60.5935542536682	73.281502594654	61.9246568644117	69.0648905124523	81.7469168570359	91.0056425777053	77.1607473193552	110.293452431097
Hlf	39.3858102648843	28.3355143365996	43.2489666989542	39.3286182084798	42.969533219724	34.3799094182442	41.0855927284878	37.0987067268235
Atoh1	44.4352731193567	37.129294647958	50.1294841283332	35.4916798466769	49.2577575933421	42.4692998695958	51.1064690037287	44.1173809724388
Bhlhe23	44.4352731193567	37.129294647958	50.1294841283332	35.4916798466769	49.2577575933421	48.5363427081095	52.1085566312528	47.1253842205596
Neurod6	44.4352731193567	37.129294647958	50.1294841283332	35.4916798466769	42.969533219724	39.435778450339	48.1002061211565	40.1067099749444
Olig1	44.4352731193567	37.129294647958	50.1294841283332	35.4916798466769	52.4018697801512	47.5251689016906	54.112731886301	48.1280519699332
Dbp	42.4154879775677	31.2667744403857	47.1806909443136	42.2063219798319	53.4499071757542	49.5475165145285	53.1106442587769	55.1467262155485
